year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,HDBSCAN_3,HDBSCAN_4,HDBSCAN_6,HDBSCAN_12
2013,3,13,6.13,2.43,2.0,2,0,5,10,28.58,39.0,10.88,46.46,756.52,64.62,4.85,1020.54,-10.35,0.0,1.64,Gucheng,-1,-1,-1,-1
2013,3,13,8.14,1.68,1.0,2,2,5,11,10.58,16.46,15.08,19.25,322.73,85.46,2.45,1019.56,-13.34,0.0,2.75,Huairou,-1,-1,4,4
2013,3,13,7.41,1.87,1.0,2,0,5,11,19.38,16.87,13.71,38.67,508.33,78.21,4.36,1024.75,-11.82,0.0,2.02,Nongzhanguan,-1,-1,4,4
2013,3,13,7.96,2.11,1.0,2,2,5,11,14.17,18.46,11.88,24.46,421.74,76.62,3.52,1025.45,-12.49,0.0,2.2,Shunyi,-1,-1,4,4
2013,3,13,7.14,2.35,1.0,2,0,5,11,16.92,22.67,12.67,32.04,600.0,74.0,4.36,1024.75,-11.82,0.0,2.02,Tiantan,-1,-1,-1,-1
2013,3,13,7.14,1.97,2.0,2,0,5,11,21.71,30.88,18.54,70.25,645.79,47.46,4.93,1022.48,-10.05,0.0,2.33,Wanliu,-1,-1,4,4
2013,3,13,6.12,2.53,1.0,2,0,5,10,21.71,19.0,14.67,34.12,634.78,62.67,5.0,1021.72,-10.5,0.0,2.04,Wanshouxigong,-1,-1,-1,-1
2013,3,14,2.11,3.41,3.0,0,0,0,3,95.17,107.29,51.92,70.38,1337.29,68.92,3.82,1021.4,-3.59,0.0,1.95,Aotizhongxin,-1,-1,-1,-1
2013,3,14,2.8,4.17,3.0,0,0,0,3,109.0,120.83,47.21,74.62,1491.04,81.12,3.49,1018.31,-4.69,0.0,1.5,Changping,-1,-1,-1,-1
2013,3,14,4.99,5.22,3.0,2,0,2,10,107.83,107.0,35.92,64.54,1253.92,81.29,3.49,1018.31,-4.69,0.0,1.5,Dingling,-1,-1,-1,-1
2013,3,14,1.63,3.26,3.0,0,3,0,3,97.5,105.33,52.33,71.75,1437.29,78.88,3.96,1023.47,-4.99,0.0,1.86,Dongsi,-1,-1,-1,-1
2013,3,14,1.67,3.07,3.0,0,3,0,3,93.58,104.25,65.5,73.0,1486.96,76.08,3.82,1021.4,-3.59,0.0,1.95,Guanyuan,-1,-1,-1,-1
2013,3,14,0.44,2.67,3.0,0,3,3,5,100.58,115.42,48.54,80.33,1608.08,80.04,3.98,1019.43,-3.98,0.0,1.35,Gucheng,-1,-1,-1,-1
2013,3,14,2.85,4.09,3.0,0,0,0,3,108.0,120.79,32.46,78.21,1470.58,79.25,2.0,1018.57,-4.95,0.0,1.56,Huairou,-1,-1,-1,-1
2013,3,14,1.09,2.93,3.0,0,3,0,3,87.46,96.08,61.79,75.38,1399.91,86.5,3.96,1023.47,-4.99,0.0,1.86,Nongzhanguan,-1,-1,-1,-1
2013,3,14,3.46,4.42,3.0,2,0,0,10,90.12,100.29,38.25,68.79,1270.79,74.12,3.51,1024.26,-4.58,0.0,1.73,Shunyi,-1,-1,-1,-1
2013,3,14,1.73,3.36,3.0,0,0,0,3,83.88,98.42,56.13,61.92,1366.43,78.46,3.96,1023.47,-4.99,0.0,1.86,Tiantan,-1,-1,-1,-1
2013,3,14,1.63,3.26,3.0,0,3,0,3,104.38,120.46,57.08,92.42,1454.04,61.04,3.82,1021.4,-3.59,0.0,1.95,Wanliu,-1,-1,-1,-1
2013,3,14,1.21,3.18,3.0,0,3,0,3,85.58,85.54,56.38,64.42,1583.21,66.92,4.3,1020.58,-4.28,0.0,1.71,Wanshouxigong,-1,-1,-1,-1
2013,3,15,0.3,2.01,5.0,0,3,3,5,212.29,250.62,75.58,99.42,2116.5,44.21,6.4,1014.5,-1.07,0.0,1.42,Aotizhongxin,2,2,2,2
2013,3,15,0.55,2.68,5.0,0,3,3,5,183.29,198.08,65.96,86.67,1866.42,58.29,5.67,1011.36,-2.45,0.0,0.94,Changping,-1,-1,-1,-1
2013,3,15,2.1,3.51,5.0,0,0,0,3,204.17,190.33,49.71,79.87,1586.87,62.67,5.67,1011.36,-2.45,0.0,0.94,Dingling,-1,-1,-1,-1
2013,3,15,-0.14,1.64,5.0,0,3,3,5,219.96,229.5,78.29,115.5,2299.42,60.71,5.87,1016.39,-1.32,0.0,0.94,Dongsi,2,2,2,2
2013,3,15,-0.14,1.66,5.0,0,3,3,5,188.12,227.21,92.29,111.33,2270.62,63.08,6.4,1014.5,-1.07,0.0,1.42,Guanyuan,2,2,2,2
2013,3,15,-0.78,1.31,5.0,0,3,3,5,220.21,239.29,65.04,121.25,2658.0,61.29,5.98,1012.47,-1.23,0.0,0.74,Gucheng,2,2,2,2
2013,3,15,0.41,2.08,5.0,0,3,3,5,220.83,223.96,49.58,102.04,2021.48,45.38,4.2,1011.42,-2.3,0.0,1.16,Huairou,2,2,2,2
2013,3,15,-0.2,1.51,5.0,0,3,3,5,211.04,225.12,79.96,113.33,2416.21,60.33,5.87,1016.39,-1.32,0.0,0.94,Nongzhanguan,2,2,2,2
2013,3,15,0.95,2.38,5.0,0,3,0,5,210.17,221.38,48.12,100.79,2016.46,39.46,5.67,1017.08,-1.48,0.0,1.46,Shunyi,2,2,2,2
2013,3,15,-0.17,1.62,5.0,0,3,3,5,189.71,213.88,56.71,88.71,2249.62,62.75,5.87,1016.39,-1.32,0.0,0.94,Tiantan,2,2,2,2
2013,3,15,-0.26,1.8,5.0,0,3,3,5,225.08,251.33,80.79,133.96,2345.46,37.79,6.4,1014.5,-1.07,0.0,1.42,Wanliu,-1,-1,-1,-1
2013,3,15,-0.21,1.61,5.0,0,3,3,5,175.38,208.58,74.71,94.33,2382.3,43.71,6.06,1013.58,-0.93,0.0,1.0,Wanshouxigong,2,2,2,2
2013,3,16,0.13,2.24,5.0,0,3,3,5,244.88,257.92,70.12,90.38,2173.61,66.67,9.53,1016.85,0.88,0.0,1.7,Aotizhongxin,2,2,2,2
2013,3,16,-0.34,1.54,5.0,0,3,3,5,229.17,241.42,62.38,92.12,2437.25,92.17,8.87,1013.54,-0.36,0.0,1.49,Changping,2,2,2,2
2013,3,16,-0.13,2.06,5.0,0,3,3,5,237.5,219.38,42.79,83.29,2053.88,93.62,8.87,1013.54,-0.36,0.0,1.49,Dingling,2,2,2,2
2013,3,16,1.88,2.19,5.0,0,3,0,3,243.58,235.33,69.42,122.62,2349.71,84.67,9.63,1018.64,-0.26,0.0,1.78,Dongsi,-1,-1,-1,6
2013,3,16,-0.07,1.86,5.0,0,3,3,5,225.67,228.33,78.04,93.25,2382.92,94.54,9.53,1016.85,0.88,0.0,1.7,Guanyuan,2,2,2,2
2013,3,16,-0.35,1.5,5.0,0,3,3,5,239.62,244.54,62.08,109.17,2637.29,87.17,9.72,1014.85,0.38,0.0,1.24,Gucheng,2,2,2,2
2013,3,16,0.82,2.67,5.0,0,3,0,5,236.0,223.92,48.38,83.08,2038.91,77.71,8.2,1013.63,-0.96,0.0,1.75,Huairou,2,2,2,2
2013,3,16,0.01,2.05,5.0,0,3,3,5,244.5,217.21,74.46,97.75,2320.62,81.58,9.63,1018.64,-0.26,0.0,1.78,Nongzhanguan,2,2,2,2
2013,3,16,0.67,2.37,5.0,0,3,3,5,233.42,209.83,47.79,80.62,2053.88,67.62,8.98,1019.29,-0.15,0.0,2.12,Shunyi,2,2,2,2
2013,3,16,-0.02,1.98,5.0,0,3,3,5,247.79,234.79,69.25,83.25,2453.75,88.54,9.63,1018.64,-0.26,0.0,1.78,Tiantan,2,2,2,2
2013,3,16,-0.31,1.6,5.0,0,3,3,5,248.08,262.58,79.75,121.96,2578.09,59.79,9.53,1016.85,0.88,0.0,1.7,Wanliu,2,2,2,2
2013,3,16,-0.07,1.88,5.0,0,3,3,5,227.38,236.29,71.46,82.38,2469.22,72.88,10.06,1015.91,0.65,0.0,1.32,Wanshouxigong,2,2,2,2
2013,3,17,1.01,-0.27,6.0,0,3,3,5,284.54,309.67,73.67,113.88,2558.0,96.54,10.01,1001.94,3.15,0.0,1.15,Aotizhongxin,-1,-1,-1,-1
2013,3,17,1.63,-0.46,6.0,0,3,3,5,276.42,277.54,70.67,109.92,2520.5,97.17,9.52,998.85,1.63,0.0,1.04,Changping,-1,-1,-1,-1
2013,3,17,1.94,-0.64,6.0,0,3,3,5,326.5,290.5,45.42,107.54,2641.33,104.17,9.52,998.85,1.63,0.0,1.04,Dingling,-1,-1,-1,-1
2013,3,17,5.06,11.65,6.0,2,2,2,7,289.25,289.21,72.58,140.5,1933.33,106.92,9.97,1003.75,2.35,0.0,1.12,Dongsi,-1,-1,-1,-1
2013,3,17,0.38,-0.37,6.0,0,3,3,5,258.21,283.12,77.83,111.42,2632.96,107.0,10.01,1001.94,3.15,0.0,1.15,Guanyuan,-1,-1,-1,-1
2013,3,17,0.5,-0.32,6.0,0,3,3,5,276.88,306.79,64.04,122.21,2669.17,107.0,10.2,999.96,2.71,0.0,0.83,Gucheng,-1,-1,-1,-1
2013,3,17,0.83,0.15,6.0,0,3,3,5,280.29,285.92,65.83,105.54,2521.43,99.67,8.09,998.97,1.15,0.0,1.37,Huairou,-1,-1,-1,-1
2013,3,17,0.39,-0.4,6.0,0,3,3,5,282.38,280.5,82.33,120.88,2682.96,106.29,9.97,1003.75,2.35,0.0,1.12,Nongzhanguan,-1,-1,-1,-1
2013,3,17,0.89,0.2,6.0,0,3,3,5,287.88,277.29,56.83,89.67,2364.96,103.5,9.2,1004.52,1.98,0.0,1.25,Shunyi,-1,-1,-1,-1
2013,3,17,0.3,-0.4,6.0,0,3,3,5,289.5,275.04,59.62,100.21,2687.12,103.92,9.97,1003.75,2.35,0.0,1.12,Tiantan,-1,-1,-1,-1
2013,3,17,0.4,-0.38,6.0,0,3,3,5,284.92,316.67,79.96,140.21,2769.09,88.71,10.01,1001.94,3.15,0.0,1.15,Wanliu,-1,-1,-1,-1
2013,3,17,0.37,-0.38,6.0,0,3,3,5,273.5,294.5,67.46,96.96,2725.74,100.75,9.96,1001.09,2.98,0.0,0.98,Wanshouxigong,-1,-1,-1,-1
2013,3,18,9.14,1.28,2.0,1,1,5,11,70.67,118.04,19.62,46.17,866.58,89.04,8.38,1001.22,-9.4,0.0,3.64,Aotizhongxin,-1,-1,-1,-1
2013,3,18,11.5,-0.06,2.0,1,1,1,6,39.88,73.0,9.21,21.79,513.04,80.42,8.67,998.23,-11.44,0.0,3.69,Changping,-1,-1,-1,-1
2013,3,18,11.61,-0.01,2.0,1,1,1,6,33.71,63.67,5.92,15.83,429.17,93.42,8.67,998.23,-11.44,0.0,3.69,Dingling,-1,-1,-1,-1
2013,3,18,6.34,10.85,2.0,2,2,2,7,69.62,101.04,16.92,55.33,,90.92,8.17,1003.12,-10.99,0.0,3.86,Dongsi,-1,-1,-1,-1
2013,3,18,10.98,-0.08,2.0,1,1,1,1,70.08,107.46,16.12,44.0,869.52,91.08,8.38,1001.22,-9.4,0.0,3.64,Guanyuan,-1,-1,-1,-1
2013,3,18,10.24,0.72,2.0,1,1,4,1,75.79,113.5,11.75,39.79,883.29,93.58,8.7,999.06,-10.13,0.0,2.46,Gucheng,-1,-1,-1,-1
2013,3,18,11.23,-0.82,3.0,1,1,1,1,95.42,115.88,10.25,32.71,799.92,87.79,7.28,998.18,-10.78,0.0,3.7,Huairou,-1,-1,-1,-1
2013,3,18,10.95,-0.03,2.0,1,1,1,1,69.08,86.17,15.92,41.67,804.3,91.38,8.17,1003.12,-10.99,0.0,3.86,Nongzhanguan,-1,-1,-1,-1
2013,3,18,10.78,-0.37,3.0,1,1,1,1,91.92,93.83,9.79,37.62,962.5,89.25,7.65,1003.89,-9.77,0.0,3.76,Shunyi,1,1,1,1
2013,3,18,9.98,0.8,2.0,1,1,4,1,72.92,98.21,12.71,40.25,952.09,93.29,8.17,1003.12,-10.99,0.0,3.86,Tiantan,-1,-1,-1,10
2013,3,18,10.43,0.41,2.0,1,1,4,1,70.79,106.75,20.83,59.58,843.43,82.0,8.38,1001.22,-9.4,0.0,3.64,Wanliu,1,1,1,1
2013,3,18,9.7,0.97,2.0,1,1,4,11,73.75,99.21,15.83,35.42,917.35,87.65,8.52,1000.17,-9.7,0.0,3.56,Wanshouxigong,-1,-1,-1,-1
2013,3,19,8.88,3.06,2.0,2,2,4,11,41.0,49.12,16.5,49.17,800.0,19.73,2.07,1008.89,-1.33,0.38,1.92,Aotizhongxin,-1,-1,-1,-1
2013,3,19,11.59,1.1,2.0,1,1,4,6,36.29,28.83,5.0,28.17,620.83,37.46,1.23,1005.96,-0.78,0.38,1.4,Changping,-1,-1,-1,-1
2013,3,19,12.03,-0.25,2.0,1,1,1,6,45.0,33.29,4.0,28.25,608.7,35.7,1.23,1005.96,-0.78,0.38,1.4,Dingling,-1,-1,-1,-1
2013,3,19,6.41,8.44,2.0,2,2,2,7,38.83,47.58,11.0,53.58,,30.25,2.19,1010.85,-2.47,0.18,2.07,Dongsi,-1,-1,-1,-1
2013,3,19,9.46,2.54,2.0,2,2,4,8,36.12,44.54,10.12,42.21,687.5,31.67,2.07,1008.89,-1.33,0.38,1.92,Guanyuan,-1,-1,-1,-1
2013,3,19,8.02,3.44,2.0,2,2,2,2,36.46,37.79,6.58,53.12,858.29,24.5,1.95,1006.95,-1.79,0.35,1.34,Gucheng,-1,-1,-1,11
2013,3,19,12.22,-0.35,1.0,1,1,1,6,29.46,14.96,4.38,29.21,479.17,40.0,0.97,1005.96,-0.15,0.34,2.42,Huairou,-1,3,3,3
2013,3,19,9.49,2.53,2.0,2,2,4,8,32.88,32.92,11.75,41.92,679.17,35.54,2.19,1010.85,-2.47,0.18,2.07,Nongzhanguan,-1,-1,-1,-1
2013,3,19,10.69,1.7,1.0,1,1,4,8,24.33,19.46,3.0,23.96,583.33,40.83,1.68,1011.66,-1.05,0.28,2.11,Shunyi,-1,-1,-1,-1
2013,3,19,7.7,3.49,2.0,2,2,2,2,43.54,39.79,10.96,44.62,891.67,27.79,2.19,1010.85,-2.47,0.18,2.07,Tiantan,-1,-1,-1,-1
2013,3,19,9.19,2.78,2.0,2,2,4,8,35.46,41.79,14.75,61.21,734.78,16.32,2.07,1008.89,-1.33,0.38,1.92,Wanliu,-1,-1,-1,-1
2013,3,19,7.5,3.5,2.0,2,2,2,2,38.83,50.92,10.83,39.79,865.22,19.71,2.48,1007.97,-2.02,0.32,1.38,Wanshouxigong,-1,-1,-1,11
2013,3,20,7.26,3.5,2.0,2,2,2,2,48.92,47.79,12.5,41.54,920.83,32.08,1.52,1017.12,-2.82,0.31,2.06,Aotizhongxin,-1,-1,-1,11
2013,3,20,7.59,3.09,1.0,2,2,2,11,32.38,32.17,7.58,28.17,675.0,57.54,1.39,1013.85,-4.63,0.5,1.28,Changping,-1,-1,-1,-1
2013,3,20,10.37,1.28,1.0,1,1,4,8,31.04,23.92,5.83,18.83,475.0,63.21,1.39,1013.85,-4.63,0.5,1.28,Dingling,-1,-1,-1,-1
2013,3,20,6.71,4.32,2.0,2,2,2,2,51.21,57.88,17.29,39.0,1009.09,37.42,1.76,1019.26,-4.14,0.25,1.89,Dongsi,-1,-1,-1,-1
2013,3,20,6.99,3.16,2.0,2,2,2,10,52.0,44.42,13.25,36.67,854.17,45.38,1.52,1017.12,-2.82,0.31,2.06,Guanyuan,-1,-1,-1,11
2013,3,20,6.32,3.81,2.0,2,0,2,10,61.0,64.0,8.0,42.0,979.12,44.17,1.89,1015.25,-2.98,0.14,1.36,Gucheng,-1,-1,-1,-1
2013,3,20,6.75,2.94,1.0,2,0,2,10,35.75,32.96,6.62,33.08,591.67,54.62,0.44,1013.8,-4.21,0.15,1.89,Huairou,-1,-1,-1,9
2013,3,20,8.12,3.06,2.0,2,2,5,11,49.83,39.12,12.88,41.0,879.17,44.29,1.76,1019.26,-4.14,0.25,1.89,Nongzhanguan,-1,-1,-1,-1
2013,3,20,7.08,3.21,2.0,2,2,2,10,37.08,32.92,4.25,44.58,787.5,35.88,1.25,1019.82,-4.46,0.23,2.0,Shunyi,-1,-1,-1,11
2013,3,20,6.83,3.63,2.0,2,2,2,10,57.5,44.38,10.29,36.79,1024.96,40.75,1.76,1019.26,-4.14,0.25,1.89,Tiantan,-1,-1,-1,11
2013,3,20,7.22,3.69,2.0,2,2,2,2,53.71,52.25,18.58,61.38,956.48,26.86,1.52,1017.12,-2.82,0.31,1.99,Wanliu,-1,-1,-1,11
2013,3,20,6.84,3.76,2.0,2,2,2,10,51.58,55.04,13.67,35.75,1082.57,26.9,1.68,1016.5,-2.93,0.13,1.98,Wanshouxigong,-1,-1,-1,11
2013,3,21,4.3,2.3,4.0,2,0,0,10,148.96,161.75,21.67,85.75,1454.04,11.88,3.59,1004.92,-1.42,0.0,1.65,Aotizhongxin,-1,-1,5,5
2013,3,21,4.37,1.64,4.0,2,0,0,0,123.5,142.17,18.58,63.29,1382.39,25.91,3.16,1001.91,-2.28,0.0,0.98,Changping,-1,-1,-1,-1
2013,3,21,8.03,0.46,4.0,2,1,5,11,132.62,117.21,10.38,43.62,1016.67,40.83,3.16,1001.91,-2.28,0.0,0.98,Dingling,-1,-1,4,4
2013,3,21,4.73,2.15,4.0,2,0,0,10,144.46,145.92,23.42,76.62,1360.87,20.04,4.52,1006.81,-3.0,0.0,1.71,Dongsi,-1,-1,5,5
2013,3,21,3.8,1.68,4.0,0,0,0,3,142.71,150.83,28.33,78.04,1553.96,30.04,3.59,1004.92,-1.42,0.0,1.65,Guanyuan,-1,-1,5,5
2013,3,21,4.49,2.27,4.0,2,0,0,10,148.75,162.92,19.67,87.79,1508.48,19.43,3.62,1002.84,-2.05,0.0,1.21,Gucheng,-1,-1,5,5
2013,3,21,6.19,1.16,4.0,2,0,5,0,122.17,129.88,20.54,62.5,1369.35,28.91,3.07,1001.98,-3.12,0.0,1.44,Huairou,-1,-1,-1,-1
2013,3,21,4.84,2.07,4.0,2,0,0,10,122.83,136.62,31.58,82.21,1266.54,24.67,4.52,1006.81,-3.0,0.0,1.71,Nongzhanguan,-1,-1,5,5
2013,3,21,5.28,1.17,4.0,2,0,0,0,122.29,129.92,19.29,58.83,1426.95,28.18,3.92,1007.52,-2.78,0.0,1.5,Shunyi,-1,-1,-1,-1
2013,3,21,4.38,2.14,4.0,2,0,0,10,134.71,131.92,28.92,69.17,1399.71,25.21,4.52,1006.81,-3.0,0.0,1.71,Tiantan,-1,-1,5,5
2013,3,21,4.38,2.28,4.0,2,0,0,10,133.38,159.83,32.54,96.65,1399.88,11.12,3.59,1004.92,-1.42,0.0,1.65,Wanliu,-1,-1,5,5
2013,3,21,4.59,2.23,4.0,2,0,0,10,135.54,145.38,30.46,68.0,1386.65,14.3,4.15,1003.85,-2.1,0.0,1.35,Wanshouxigong,-1,-1,5,5
2013,3,22,7.11,4.7,3.0,2,2,2,2,90.42,144.58,26.04,70.38,979.12,33.92,6.3,1011.56,-4.54,0.0,2.55,Aotizhongxin,0,0,0,0
2013,3,22,6.38,3.76,2.0,2,0,2,10,67.79,112.42,14.46,44.0,969.57,54.78,6.79,1008.23,-7.58,0.0,2.28,Changping,-1,-1,-1,-1
2013,3,22,8.84,2.12,2.0,2,2,5,11,55.21,90.58,10.92,25.88,554.17,75.83,6.79,1008.23,-7.58,0.0,2.28,Dingling,-1,-1,-1,-1
2013,3,22,7.25,3.29,3.0,2,2,2,2,83.33,124.54,22.58,52.25,862.5,54.62,6.32,1013.68,-6.19,0.0,2.41,Dongsi,-1,-1,-1,11
2013,3,22,6.18,3.36,3.0,2,0,2,10,78.25,112.12,22.67,53.08,865.13,55.83,6.3,1011.56,-4.54,0.0,2.55,Guanyuan,-1,-1,-1,9
2013,3,22,6.82,3.78,3.0,2,2,2,10,82.67,126.08,19.46,58.75,995.79,54.38,7.04,1009.52,-6.07,0.0,2.01,Gucheng,-1,-1,-1,11
2013,3,22,9.11,1.99,2.0,2,2,4,11,64.88,107.0,20.12,33.79,637.5,59.42,6.29,1008.58,-8.47,0.0,2.99,Huairou,-1,-1,-1,-1
2013,3,22,6.79,3.36,3.0,2,2,2,10,79.29,117.96,25.12,58.17,869.52,55.96,6.32,1013.68,-6.19,0.0,2.41,Nongzhanguan,-1,-1,-1,11
2013,3,22,7.6,2.73,2.0,2,2,5,11,67.83,112.42,15.88,40.0,729.17,56.92,5.85,1014.35,-6.55,0.0,2.5,Shunyi,-1,-1,-1,-1
2013,3,22,5.92,3.48,3.0,2,0,2,10,76.67,109.5,25.04,47.54,969.57,57.78,6.32,1013.68,-6.19,0.0,2.41,Tiantan,-1,-1,-1,9
2013,3,22,6.37,3.57,3.0,2,0,2,10,84.79,124.58,32.04,90.46,979.12,33.25,6.3,1011.56,-4.54,0.0,2.55,Wanliu,-1,-1,-1,11
2013,3,22,5.9,3.45,3.0,2,0,2,10,81.79,123.88,23.58,48.29,962.5,44.96,6.91,1010.76,-6.14,0.0,2.3,Wanshouxigong,-1,-1,-1,9
2013,3,23,6.29,11.91,2.0,2,2,2,7,52.75,88.67,29.71,57.62,1399.67,29.35,4.77,1008.5,-6.29,0.0,2.41,Aotizhongxin,-1,-1,-1,-1
2013,3,23,8.18,-1.04,2.0,1,1,5,1,48.42,78.71,16.92,42.62,1091.58,37.62,4.05,1005.68,-7.53,0.0,2.48,Changping,-1,-1,-1,-1
2013,3,23,9.96,-2.24,2.0,1,1,1,1,50.79,65.79,17.42,37.12,756.52,47.7,4.05,1005.68,-7.53,0.0,2.48,Dingling,-1,-1,-1,-1
2013,3,23,8.79,-1.76,2.0,1,1,5,1,53.25,84.04,25.08,46.12,983.25,39.75,4.47,1010.57,-7.76,0.0,3.29,Dongsi,-1,-1,-1,-1
2013,3,23,8.15,-1.3,2.0,1,1,5,1,47.96,69.67,27.58,50.62,1162.33,38.21,4.77,1008.5,-6.29,0.0,2.41,Guanyuan,-1,-1,-1,-1
2013,3,23,8.57,-1.39,2.0,1,1,5,1,54.38,102.12,21.58,55.04,1041.54,38.42,4.96,1006.55,-6.99,0.0,1.88,Gucheng,-1,-1,-1,-1
2013,3,23,9.54,-1.69,2.0,1,1,1,1,40.0,52.54,28.67,28.22,795.83,43.75,4.08,1005.7,-8.87,0.0,2.41,Huairou,-1,-1,-1,-1
2013,3,23,7.93,-1.15,2.0,1,1,5,1,52.04,86.71,30.04,55.5,1137.38,37.21,4.47,1010.57,-7.76,0.0,3.29,Nongzhanguan,-1,-1,-1,-1
2013,3,23,8.23,-1.34,2.0,1,1,5,1,43.58,58.04,21.0,45.38,1065.09,31.98,4.24,1011.34,-7.08,0.0,3.1,Shunyi,-1,-1,-1,-1
2013,3,23,7.77,-1.01,2.0,1,1,5,1,51.33,74.38,28.79,51.33,1237.42,35.62,4.47,1010.57,-7.76,0.0,3.29,Tiantan,-1,-1,-1,-1
2013,3,23,8.14,-1.03,2.0,1,1,5,1,55.17,83.38,35.0,75.92,1145.67,27.62,4.77,1008.5,-6.29,0.0,2.41,Wanliu,-1,-1,-1,-1
2013,3,23,8.09,-1.26,2.0,1,1,5,1,53.58,82.54,27.88,46.79,1204.0,29.75,5.38,1007.55,-7.73,0.0,2.4,Wanshouxigong,-1,-1,-1,-1
2013,3,24,6.06,11.84,1.0,2,2,2,7,18.54,37.62,12.21,35.5,,53.6,5.11,1016.26,-12.9,0.0,2.69,Aotizhongxin,-1,-1,-1,-1
2013,3,24,7.37,2.93,1.0,2,2,5,11,18.21,33.96,5.38,24.04,500.0,62.73,4.83,1013.03,-14.56,0.0,1.98,Changping,-1,-1,-1,-1
2013,3,24,7.8,2.62,1.0,2,2,5,11,13.71,19.62,4.75,12.29,230.0,78.98,4.83,1013.03,-14.56,0.0,1.98,Dingling,-1,-1,-1,-1
2013,3,24,7.8,3.79,1.0,2,2,2,2,18.0,28.58,9.29,23.96,225.0,69.76,4.79,1018.22,-15.44,0.0,2.32,Dongsi,-1,-1,-1,-1
2013,3,24,7.6,4.13,1.0,2,2,2,2,15.79,25.62,10.67,33.58,365.0,61.07,5.11,1016.26,-12.9,0.0,2.69,Guanyuan,-1,-1,-1,-1
2013,3,24,7.56,4.18,1.0,2,2,2,2,21.08,43.42,9.5,28.04,465.0,75.17,5.36,1014.2,-14.82,0.0,1.54,Gucheng,-1,-1,-1,-1
2013,3,24,7.16,2.92,1.0,2,2,5,11,11.92,20.75,5.79,12.5,284.21,69.78,3.36,1013.21,-13.75,0.0,2.16,Huairou,-1,-1,-1,11
2013,3,24,7.42,4.65,1.0,2,2,2,2,18.33,31.5,9.33,34.88,405.26,66.11,4.79,1018.22,-15.44,0.0,2.32,Nongzhanguan,0,0,0,0
2013,3,24,7.5,3.68,1.0,2,2,2,2,16.21,25.79,6.5,27.46,350.0,59.95,3.91,1019.0,-13.16,0.0,2.0,Shunyi,-1,-1,-1,-1
2013,3,24,7.57,4.2,1.0,2,2,2,2,15.92,26.71,10.33,31.0,465.0,68.3,4.79,1018.22,-15.44,0.0,2.32,Tiantan,-1,-1,-1,-1
2013,3,24,7.49,4.24,2.0,2,2,2,2,19.58,32.96,16.33,60.42,431.58,53.44,5.11,1016.26,-12.9,0.0,2.69,Wanliu,-1,-1,-1,-1
2013,3,24,7.59,4.15,1.0,2,2,2,2,18.17,32.54,10.21,29.62,390.0,57.72,5.34,1015.38,-14.88,0.0,2.02,Wanshouxigong,-1,-1,-1,-1
2013,3,25,4.22,6.13,3.0,2,0,2,10,102.25,143.33,52.5,87.25,1199.88,38.69,5.15,1015.3,-5.38,0.0,1.92,Aotizhongxin,-1,-1,-1,-1
2013,3,25,2.72,3.84,3.0,0,0,0,3,97.71,128.71,28.75,67.96,1662.12,31.9,4.68,1012.13,-6.85,0.0,1.4,Changping,-1,-1,-1,-1
2013,3,25,5.24,5.24,3.0,2,0,2,10,88.08,108.38,25.83,52.08,1337.5,47.4,4.68,1012.13,-6.85,0.0,1.4,Dingling,-1,-1,-1,-1
2013,3,25,4.95,7.0,3.0,2,2,2,7,100.38,120.71,38.93,65.12,1162.38,43.99,5.47,1017.35,-8.03,0.0,1.81,Dongsi,-1,-1,-1,-1
2013,3,25,4.91,6.89,3.0,2,2,2,7,95.71,114.21,45.29,71.0,1125.0,48.47,5.15,1015.3,-5.38,0.0,1.92,Guanyuan,-1,-1,-1,-1
2013,3,25,3.39,5.31,3.0,2,0,0,10,106.21,158.38,42.26,89.62,1287.12,34.48,5.18,1013.25,-6.93,0.0,1.55,Gucheng,-1,-1,-1,-1
2013,3,25,2.21,3.25,3.0,0,0,0,3,91.96,119.29,32.7,6.84,2061.88,35.02,3.72,1012.32,-7.17,0.0,1.72,Huairou,-1,-1,-1,-1
2013,3,25,4.91,6.96,3.0,2,2,2,7,100.54,125.67,48.75,81.12,1150.0,38.09,5.47,1017.35,-8.03,0.0,1.81,Nongzhanguan,-1,-1,-1,-1
2013,3,25,3.73,5.22,3.0,2,0,0,10,96.88,121.54,32.11,73.05,1374.75,34.57,4.91,1018.02,-6.8,0.0,1.66,Shunyi,-1,-1,-1,-1
2013,3,25,4.93,6.97,3.0,2,2,2,7,93.29,109.0,42.25,64.79,1149.88,43.61,5.47,1017.35,-8.03,0.0,1.81,Tiantan,-1,-1,-1,-1
2013,3,25,3.94,6.0,3.0,2,0,2,10,104.62,140.08,50.71,109.92,1224.88,30.71,5.15,1015.3,-5.38,0.0,1.92,Wanliu,-1,-1,-1,-1
2013,3,25,4.87,6.91,3.0,2,2,2,7,99.17,122.71,40.02,66.62,1228.43,43.82,5.48,1014.43,-7.4,0.0,1.71,Wanshouxigong,-1,-1,-1,-1
